explained_variance,total_timesteps,fps,policy_entropy,nupdates,value_loss,ep_reward_mean,ep_len_mean
0.3909716010093689,1151000,660,2.059058904647827,230200,0.0001636078377487138,-1.59,692.42
-1.0840137004852295,1151500,661,2.0582962036132812,230300,0.0004113528993912041,-1.56,694.93
-44.774635314941406,1152000,661,1.9722858667373657,230400,0.045515503734350204,-1.49,694.18
-2.1182234287261963,1152500,661,2.0593674182891846,230500,0.00014378335617948323,-1.49,694.18
-13.745211601257324,1153000,661,2.063608407974243,230600,0.0002070819027721882,-1.45,693.41
0.17091286182403564,1153500,661,2.0553884506225586,230700,0.0003353249339852482,-1.45,693.41
0.0015680789947509766,1154000,661,2.063601493835449,230800,5.112898725201376e-05,-1.44,693.31
-3.126540184020996,1154500,661,2.0062403678894043,230900,0.0008937843958847225,-1.44,695.35
-119.48963165283203,1155000,661,2.0636842250823975,231000,0.0010576712666079402,-1.42,697.06
-0.7195471525192261,1155500,661,2.0519609451293945,231100,0.00010517275950405747,-1.42,697.06
-0.5716100931167603,1156000,662,2.063284158706665,231200,0.0002967536565847695,-1.43,694.2
-5.58536434173584,1156500,662,2.073681116104126,231300,0.00017862513777799904,-1.43,693.56
0.9739349093288183,1157000,662,2.0651278495788574,231400,0.00015917341806925833,-1.47,690.89
-57.79258728027344,1157500,662,2.020843744277954,231500,0.00016106282419059426,-1.47,690.89
-6.850814342498779,1158000,662,2.041950225830078,231600,0.0005891105975024402,-1.48,690.32
0.8229385912418365,1158500,662,2.061983823776245,231700,0.000119135293061845,-1.48,690.32
-950.5007934570312,1159000,662,2.0722098350524902,231800,0.00012396633974276483,-1.46,691.21
-29.704761505126953,1159500,662,2.0274481773376465,231900,0.0013256743550300598,-1.47,692.46
0.898669995367527,1160000,662,2.0670042037963867,232000,2.564485839684494e-05,-1.47,692.46
-48.850406646728516,1160500,662,2.0494542121887207,232100,0.0003493331605568528,-1.48,694.87
0.73146653175354,1161000,663,2.062727212905884,232200,3.18810562021099e-05,-1.49,691.98
-19.912967681884766,1161500,663,2.0243494510650635,232300,0.00037905233330093324,-1.44,689.86
-139.77676391601562,1162000,663,2.062523603439331,232400,0.006890621967613697,-1.44,689.86
-257.1969299316406,1162500,663,2.055748224258423,232500,0.024514993652701378,-1.38,692.33
-0.8551952838897705,1163000,663,2.063270092010498,232600,0.9075691103935242,-1.38,692.33
-314.6090393066406,1163500,663,2.0475282669067383,232700,0.0006779791438020766,-1.38,693.08
-48.98427963256836,1164000,663,2.0694642066955566,232800,0.0008917520754039288,-1.38,693.08
-0.4874539375305176,1164500,663,2.0612263679504395,232900,0.00032019626814872026,-1.32,698.76
-2.5239627361297607,1165000,663,2.0329010486602783,233000,0.00020662826136685908,-1.23,700.77
-1.5250797271728516,1165500,664,2.0757815837860107,233100,0.000689190230332315,-1.29,698.07
-0.0062552690505981445,1166000,664,2.038565158843994,233200,3.5867822134605376e-06,-1.29,698.07
-2.298842668533325,1166500,664,2.061641216278076,233300,0.001275750226341188,-1.26,699.96
-1.0434036254882812,1167000,664,2.051866054534912,233400,0.00019270757911726832,-1.3,695.69
0.9028530940413475,1167500,664,2.0467753410339355,233500,2.2734569938620552e-05,-1.31,694.87
-0.032937049865722656,1168000,664,2.0349414348602295,233600,0.002188563346862793,-1.4,691.17
-18.366657257080078,1168500,664,2.044982433319092,233700,0.0032273917458951473,-1.4,691.17
0.4678245782852173,1169000,664,2.06675386428833,233800,0.0006567997625097632,-1.36,691.01
-13.904187202453613,1169500,664,2.040499210357666,233900,0.00010509730782359838,-1.31,694.71
0.7417965531349182,1170000,664,2.0394134521484375,234000,8.80251081980532e-06,-1.31,694.71
-0.4174497127532959,1170500,664,2.0135576725006104,234100,0.0009501161985099316,-1.31,695.43
0.9159922525286674,1171000,665,2.030635356903076,234200,2.259825669170823e-05,-1.31,695.43
0.16554081439971924,1171500,665,2.058389186859131,234300,0.00024817479425109923,-1.35,695.83
0.3282231092453003,1172000,665,2.0531225204467773,234400,0.19530433416366577,-1.32,695.77
-7.534931182861328,1172500,665,2.0502853393554688,234500,0.00024062316515482962,-1.32,695.77
-2171.000732421875,1173000,665,2.0486512184143066,234600,0.0020537071395665407,-1.3,699.2
0.6061424314975739,1173500,665,2.035862684249878,234700,0.04743710160255432,-1.28,698.94
0.5454273819923401,1174000,665,2.068216323852539,234800,7.467986142728478e-05,-1.28,698.94
-11.397089004516602,1174500,665,2.0348076820373535,234900,4.94727173645515e-05,-1.26,701.25
-0.24903619289398193,1175000,665,2.068795680999756,235000,0.0002635889104567468,-1.23,703.81
0.821876049041748,1175500,666,2.067810535430908,235100,2.594585021142848e-05,-1.28,702.78
-18.992107391357422,1176000,666,2.06962251663208,235200,0.0009653518791310489,-1.28,702.78
-85991.765625,1176500,666,2.0677151679992676,235300,4.187532977084629e-05,-1.3,702.14
0.8945895507931709,1177000,666,2.0733871459960938,235400,2.1855470549780875e-05,-1.3,702.14
0.3040311932563782,1177500,666,2.0547285079956055,235500,0.0002090806665364653,-1.3,702.98
0.8001239597797394,1178000,666,2.069070339202881,235600,2.5275154257542454e-05,-1.28,703.8
0.9921332690864801,1178500,666,2.054105520248413,235700,2.4467344701406546e-06,-1.34,699.27
0.14258337020874023,1179000,666,2.05771803855896,235800,0.0005599469877779484,-1.39,696.76
-195.24942016601562,1179500,666,2.057612895965576,235900,3.691825986607e-05,-1.44,694.16
-9844.7568359375,1180000,666,2.053168773651123,236000,0.273965984582901,-1.44,694.16
-1.5615007877349854,1180500,667,2.0639820098876953,236100,3.247613858547993e-05,-1.39,696.89
-1.1350197792053223,1181000,667,2.0751936435699463,236200,0.0004703094600699842,-1.39,696.89
0.15001004934310913,1181500,667,2.0550572872161865,236300,0.16193503141403198,-1.33,701.37
-0.5290061235427856,1182000,667,2.0105600357055664,236400,1.009620518743759e-05,-1.3,704.74
-9.870381355285645,1182500,667,2.0531578063964844,236500,0.0006248192512430251,-1.37,702.31
0.3358621597290039,1183000,667,2.0754053592681885,236600,0.0015382097335532308,-1.37,702.31
-1.2019298076629639,1183500,667,2.0658860206604004,236700,0.0005836205091327429,-1.46,704.0
0.7002255916595459,1184000,667,2.0191702842712402,236800,2.4351345928153023e-05,-1.46,703.1
0.5716433823108673,1184500,667,2.046405792236328,236900,0.0002694393915589899,-1.44,705.09
0.9986960160313174,1185000,667,1.9286142587661743,237000,0.0004930972354486585,-1.49,701.04
-11.593792915344238,1185500,668,2.004544734954834,237100,0.0001360808382742107,-1.5,699.06
-0.769137978553772,1186000,668,1.9933220148086548,237200,8.416396303800866e-05,-1.5,699.06
0.5316677987575531,1186500,668,2.049851179122925,237300,4.6345307055162266e-05,-1.46,703.15
0.45689624547958374,1187000,668,1.9555250406265259,237400,0.00030122013413347304,-1.37,703.98
0.5965413451194763,1187500,668,2.0323898792266846,237500,2.8826125344494358e-05,-1.37,703.98
0.37267667055130005,1188000,668,2.0672338008880615,237600,9.880203288048506e-05,-1.41,699.61
-0.23464226722717285,1188500,668,2.07662034034729,237700,4.0266339055961e-05,-1.41,699.61
0.7319818735122681,1189000,668,2.0285532474517822,237800,0.0002636768913362175,-1.46,700.39
-18974.43359375,1189500,668,2.0456786155700684,237900,0.11927362531423569,-1.4,698.34
0.8969765678048134,1190000,668,2.0089988708496094,238000,9.186148417938966e-06,-1.39,699.25
-14.76687240600586,1190500,669,1.992932915687561,238100,0.000248776632361114,-1.42,697.55
0.5705397129058838,1191000,669,2.061249256134033,238200,2.8018324883305468e-05,-1.42,697.55
-1.5271172523498535,1191500,669,2.0488035678863525,238300,0.00019099500786978751,-1.4,700.22
-9.475713729858398,1192000,669,2.0231919288635254,238400,0.0014434049371629953,-1.4,700.22
-141.2238311767578,1192500,669,2.063302516937256,238500,0.01671719178557396,-1.35,700.94
-2.895890235900879,1193000,669,2.069038152694702,238600,0.002317497506737709,-1.44,699.88
-12.407434463500977,1193500,669,2.0527260303497314,238700,0.00029221439035609365,-1.45,701.14
0.8480805307626724,1194000,669,2.0750343799591064,238800,3.3573636756045744e-05,-1.38,696.52
0.944594494998455,1194500,669,2.075169324874878,238900,9.003510967886541e-06,-1.41,697.08
-0.08407425880432129,1195000,669,2.0729334354400635,239000,0.0005151444347575307,-1.41,697.08
-2.71130633354187,1195500,669,2.032635450363159,239100,0.00022633429034613073,-1.39,698.45
-1.243251085281372,1196000,670,2.0414695739746094,239200,0.0006750529864802957,-1.39,698.45
-3.2337303161621094,1196500,670,2.064340829849243,239300,0.00027920809225179255,-1.39,698.83
0.7047074735164642,1197000,670,2.067760467529297,239400,0.00015242930385284126,-1.32,697.7
-1.261385440826416,1197500,670,2.0736000537872314,239500,6.19834172539413e-05,-1.33,696.51
0.27982473373413086,1198000,670,2.0683646202087402,239600,0.00022693234495818615,-1.32,697.56
-3.228423595428467,1198500,670,2.0621495246887207,239700,0.0005314432783052325,-1.34,694.68
-0.847644567489624,1199000,670,2.015023708343506,239800,0.0002187000645790249,-1.34,694.68
0.9915754608809948,1199500,670,2.062670946121216,239900,1.1507041563163511e-05,-1.36,694.88
0.4871872663497925,1200000,651,2.040571689605713,240000,0.0004151252214796841,-1.35,696.26
0.8420194834470749,1200500,651,2.044715642929077,240100,8.712655835552141e-05,-1.35,696.26
-0.3076944351196289,1201000,651,2.070671319961548,240200,0.00030357594368979335,-1.37,694.37
-8.071043014526367,1201500,651,2.062356948852539,240300,0.00039625237695872784,-1.38,692.41
-1.2359349727630615,1202000,651,2.074730396270752,240400,0.0002520710986573249,-1.38,692.41
0.7467353641986847,1202500,651,2.045027732849121,240500,8.084317960310727e-05,-1.4,694.03
0.022759437561035156,1203000,652,2.0492372512817383,240600,0.00023774619330652058,-1.4,694.15
-1.3658220767974854,1203500,652,2.0658326148986816,240700,0.0001460569619666785,-1.4,694.15
0.11483460664749146,1204000,652,2.075218915939331,240800,0.0010015597799792886,-1.36,696.26
0.3985486626625061,1204500,652,2.059539318084717,240900,0.00010721530998125672,-1.33,698.03
-3.5653910636901855,1205000,652,2.0270023345947266,241000,0.0007677404209971428,-1.32,698.82
-0.9465388059616089,1205500,652,2.033696413040161,241100,0.0001711746008368209,-1.32,698.82
0.4502713084220886,1206000,652,2.049471616744995,241200,4.885860107606277e-05,-1.29,699.16
0.6276838481426239,1206500,652,2.038447618484497,241300,0.00019824127957690507,-1.23,698.67
-0.926803708076477,1207000,652,2.050483226776123,241400,0.00011613700917223468,-1.23,698.67
0.5285311639308929,1207500,652,2.0318007469177246,241500,0.00012241846707183868,-1.25,700.23
0.3871898055076599,1208000,653,2.058408498764038,241600,0.00012965501809958369,-1.25,697.18
0.7379223704338074,1208500,653,2.0619564056396484,241700,7.713762170169502e-05,-1.25,696.76
-4.791016101837158,1209000,653,2.0521438121795654,241800,6.851495072623948e-06,-1.25,696.76
-0.6569787263870239,1209500,653,2.0625691413879395,241900,5.7807752455119044e-05,-1.3,696.51
-189.4981231689453,1210000,653,2.066892147064209,242000,0.002426823601126671,-1.32,694.2
-3.6733689308166504,1210500,653,2.070953845977783,242100,8.106843779387418e-06,-1.32,694.2
-1.6609411239624023,1211000,653,2.074645519256592,242200,0.0004907373804599047,-1.29,697.29
-23.055166244506836,1211500,653,2.058764696121216,242300,0.0016282949363812804,-1.29,697.29
-17.944198608398438,1212000,653,2.0667166709899902,242400,0.0014738106401637197,-1.31,695.49
0.12947148084640503,1212500,653,2.066089630126953,242500,4.700171484728344e-05,-1.35,698.33
-1.25954008102417,1213000,654,2.073932409286499,242600,9.651749860495329e-05,-1.41,694.88
0.10429161787033081,1213500,654,2.0776150226593018,242700,1.6890197002794594e-05,-1.41,694.88
-0.5798165798187256,1214000,654,2.0744729042053223,242800,5.8805082517210394e-05,-1.37,696.09
-21.700164794921875,1214500,654,2.074597120285034,242900,0.0013183681294322014,-1.46,696.17
-15.328725814819336,1215000,654,2.0725560188293457,243000,0.010815175250172615,-1.46,696.17
-0.23457634449005127,1215500,654,2.077191114425659,243100,0.0009369536419399083,-1.43,699.81
-2.806229591369629,1216000,654,2.0694499015808105,243200,0.00012312669423408806,-1.43,699.81
-2.7030251026153564,1216500,654,2.0723133087158203,243300,0.0008694190764799714,-1.4,701.88
0.7737790793180466,1217000,654,1.9775879383087158,243400,0.00041416537715122104,-1.4,701.3
-11852.7822265625,1217500,654,2.0711770057678223,243500,0.2727687954902649,-1.4,701.3
-0.3982527256011963,1218000,655,2.0717697143554688,243600,0.00012180259363958612,-1.43,701.42
0.9876257311552763,1218500,655,2.076591968536377,243700,1.829478833315079e-06,-1.39,702.21
0.6795960366725922,1219000,655,2.0618038177490234,243800,5.4650863603455946e-05,-1.39,702.25
-23.320724487304688,1219500,655,2.0519368648529053,243900,0.008301569148898125,-1.39,702.25
-3.255566120147705,1220000,655,2.074561595916748,244000,0.00018434066441841424,-1.37,705.02
0.8094277232885361,1220500,655,2.0682075023651123,244100,1.3783630492980592e-05,-1.37,705.02
-28.412317276000977,1221000,655,2.0649871826171875,244200,0.0020909018348902464,-1.45,701.48
0.9380359649658203,1221500,655,2.0193095207214355,244300,0.07657265663146973,-1.39,699.07
-115.51850891113281,1222000,655,2.0590977668762207,244400,0.00582675589248538,-1.39,699.07
-0.2901219129562378,1222500,655,2.071117877960205,244500,0.00024044359452091157,-1.45,700.95
0.07979696989059448,1223000,656,2.0742897987365723,244600,0.00016044071526266634,-1.52,699.23
0.3611442446708679,1223500,656,2.0349063873291016,244700,0.1570887267589569,-1.55,695.9
-10.59836196899414,1224000,656,2.0298962593078613,244800,0.00028339712298475206,-1.58,690.75
0.9827377535402775,1224500,656,2.0750186443328857,244900,4.561522473522928e-06,-1.5,692.4
0.8299177438020706,1225000,656,2.062988758087158,245000,4.178057861281559e-05,-1.5,692.4
-29.794979095458984,1225500,656,2.060275077819824,245100,0.0005585717153735459,-1.51,691.61
0.6937938928604126,1226000,656,2.0584945678710938,245200,0.0002922717831097543,-1.51,690.82
0.9598813652992249,1226500,656,2.070449113845825,245300,1.0951839612971526e-05,-1.5,689.51
0.8107854425907135,1227000,656,2.066685914993286,245400,2.1166913938941434e-05,-1.44,685.55
-0.916731595993042,1227500,656,2.058448076248169,245500,0.0002556313411332667,-1.37,684.21
0.8299219757318497,1228000,657,2.073831796646118,245600,0.00018049482605420053,-1.3,683.47
0.7010966539382935,1228500,657,2.0556087493896484,245700,5.988383054500446e-05,-1.34,679.92
-1.0467255115509033,1229000,657,2.075864553451538,245800,0.0007040660129860044,-1.34,679.92
0.7887605726718903,1229500,657,2.053938627243042,245900,1.8168502720072865e-05,-1.36,678.06
0.8426462411880493,1230000,657,2.0606372356414795,246000,2.083166327793151e-05,-1.41,681.49
-1.1593844890594482,1230500,657,2.0279178619384766,246100,0.000118952666525729,-1.41,681.49
-0.21279752254486084,1231000,657,2.0687172412872314,246200,0.0002605498011689633,-1.43,682.54
-17944.548828125,1231500,657,2.0441296100616455,246300,0.06213696673512459,-1.43,682.54
0.8728006929159164,1232000,657,2.0644705295562744,246400,3.1292052881326526e-05,-1.38,682.39
-1.1028258800506592,1232500,657,2.0462136268615723,246500,0.00020898040384054184,-1.42,679.37
-786.6781005859375,1233000,657,2.0692849159240723,246600,0.08740048110485077,-1.5,678.37
-42.309200286865234,1233500,658,2.0650742053985596,246700,0.0010189877357333899,-1.48,680.1
-0.7890492677688599,1234000,658,2.0188515186309814,246800,0.00013873414718545973,-1.48,680.1
-82.09333038330078,1234500,658,2.0740795135498047,246900,0.0007323887548409402,-1.51,677.69
0.16133832931518555,1235000,658,2.0481770038604736,247000,0.0001282832963624969,-1.51,677.69
-1.6720407009124756,1235500,658,2.0776901245117188,247100,0.0001912933512357995,-1.5,680.07
-1.3814826011657715,1236000,658,2.0520401000976562,247200,0.00017751242558006197,-1.51,678.55
-3.6107211112976074,1236500,658,2.053344488143921,247300,0.00017215365369338542,-1.47,682.25
-1.8858208656311035,1237000,658,2.070533275604248,247400,0.0003501408500596881,-1.47,682.25
0.7479491531848907,1237500,658,2.0434165000915527,247500,4.0925206121755764e-05,-1.51,683.28
-120.37024688720703,1238000,658,2.0681796073913574,247600,0.00020485324785113335,-1.57,679.15
-1.45534086227417,1238500,658,2.0557291507720947,247700,0.000626983237452805,-1.64,675.52
0.8646314591169357,1239000,659,2.077284336090088,247800,8.488973253406584e-05,-1.65,675.7
0.7961010634899139,1239500,659,2.0522162914276123,247900,0.00012472461094148457,-1.72,671.83
0.9940969930030406,1240000,659,2.036484479904175,248000,1.083951792679727e-05,-1.72,671.83
0.3598601818084717,1240500,659,2.0349373817443848,248100,0.15655973553657532,-1.73,669.8
-33.81532669067383,1241000,659,2.0368340015411377,248200,0.0024159562308341265,-1.73,669.8
-0.8808159828186035,1241500,659,1.9922997951507568,248300,0.00026732246624305844,-1.7,672.65
-41.04425811767578,1242000,659,2.0714240074157715,248400,0.00029829455888830125,-1.69,673.43
-37.23421096801758,1242500,659,2.0507712364196777,248500,0.000267875351710245,-1.65,674.08
0.373308002948761,1243000,659,2.03806471824646,248600,0.10047135502099991,-1.65,674.08
-0.8036566972732544,1243500,659,2.0238916873931885,248700,0.0015928825596347451,-1.62,675.55
-7.291526794433594,1244000,660,2.075009822845459,248800,0.00026530775357969105,-1.62,675.55
0.9064575880765915,1244500,660,2.0631442070007324,248900,1.2616897947737016e-05,-1.62,676.14
0.9518464878201485,1245000,660,2.040114641189575,249000,0.01485990546643734,-1.62,676.6
-0.7554347515106201,1245500,660,2.073051929473877,249100,0.0006191135616973042,-1.62,676.6
0.6600609421730042,1246000,660,2.063046932220459,249200,4.045538844366092e-06,-1.57,677.94
-18.616531372070312,1246500,660,2.065110445022583,249300,0.0002960374695248902,-1.57,677.94
-0.858002781867981,1247000,660,2.067342758178711,249400,0.0003803879953920841,-1.53,682.4
0.39911311864852905,1247500,660,2.039477825164795,249500,0.00029169314075261354,-1.47,684.47
-24.612842559814453,1248000,660,2.0181565284729004,249600,0.000980031443759799,-1.47,684.47
-14068.60546875,1248500,660,1.9598979949951172,249700,0.2985938787460327,-1.46,687.69
0.7779293060302734,1249000,660,2.0709388256073,249800,0.0004680875572375953,-1.46,687.69
0.8313244581222534,1249500,661,2.0105836391448975,249900,0.022220002487301826,-1.5,686.46
-1.3378517627716064,1250000,661,2.0689682960510254,250000,0.0004187653830740601,-1.54,683.51
0.1768363118171692,1250500,661,2.0692715644836426,250100,4.843256465392187e-05,-1.54,683.51
-3.382796287536621,1251000,661,2.0762431621551514,250200,0.00017310120165348053,-1.52,684.78
0.8085263818502426,1251500,661,2.0664100646972656,250300,3.6935132811777294e-05,-1.5,686.69
0.9618382677435875,1252000,661,2.066981792449951,250400,5.560417775996029e-06,-1.5,685.18
-3.3544740676879883,1252500,661,2.0598654747009277,250500,0.00028966504032723606,-1.52,683.14
-0.23560106754302979,1253000,661,2.0634379386901855,250600,0.00016094461898319423,-1.52,683.14
-342.6440734863281,1253500,661,2.070307970046997,250700,0.0007170407334342599,-1.52,684.87
-1.192312479019165,1254000,661,1.9943978786468506,250800,0.00043181522050872445,-1.5,686.78
-0.5082173347473145,1254500,662,2.0670928955078125,250900,0.00015241389337461442,-1.5,686.78
-8.121914863586426,1255000,662,2.048947811126709,251000,0.0015880207065492868,-1.44,689.26
-5.8762078285217285,1255500,662,2.0644447803497314,251100,0.000540404231287539,-1.44,688.22
0.7269822359085083,1256000,662,2.0431711673736572,251200,0.0001296687260037288,-1.44,688.22
-0.004157304763793945,1256500,662,2.065838098526001,251300,0.00021014556114096195,-1.51,690.17
0.8594935089349747,1257000,662,2.004171848297119,251400,6.384435982909054e-05,-1.52,689.65
0.8221001476049423,1257500,662,1.9967167377471924,251500,0.0003080833121202886,-1.51,690.42
-55.370182037353516,1258000,662,2.0166471004486084,251600,0.0003301819961052388,-1.51,690.42
0.3412075638771057,1258500,662,2.06744122505188,251700,3.881894372170791e-05,-1.52,691.97
0.40451139211654663,1259000,662,2.0481631755828857,251800,0.00025856931461021304,-1.52,691.97
0.5326758921146393,1259500,662,2.051193952560425,251900,2.9662251108675264e-05,-1.58,695.5
-0.8734614849090576,1260000,662,2.01503586769104,252000,0.0006321449181996286,-1.55,695.84
0.9505948126316071,1260500,662,2.016329288482666,252100,8.664959023008123e-05,-1.53,697.01
-4.489644527435303,1261000,663,2.0557193756103516,252200,0.00018329026352148503,-1.53,697.01
-2.456479549407959,1261500,663,2.0580947399139404,252300,0.00046564973308704793,-1.56,694.89
0.816954955458641,1262000,663,2.0532734394073486,252400,6.103156920289621e-05,-1.62,695.01
0.7601659446954727,1262500,663,2.0229389667510986,252500,2.4373130145249888e-05,-1.53,697.04
-0.37302494049072266,1263000,663,2.038997173309326,252600,0.00027994642732664943,-1.53,697.04
0.9327669069170952,1263500,663,2.0512919425964355,252700,6.456786650232971e-05,-1.53,698.5
0.7912041991949081,1264000,663,2.0453548431396484,252800,0.0002603778266347945,-1.62,699.56
0.4712728261947632,1264500,663,2.059231758117676,252900,4.795646236743778e-05,-1.62,699.56
0.9631990268826485,1265000,663,2.0642247200012207,253000,4.1892930312315e-05,-1.63,698.63
-5.902001857757568,1265500,663,2.057711601257324,253100,3.2637311960570514e-05,-1.68,695.29
0.9013371393084526,1266000,663,2.0759029388427734,253200,7.765446207486093e-05,-1.67,695.01
-7.111163139343262,1266500,663,2.0696780681610107,253300,8.130171045195311e-05,-1.76,693.41
-2316.825439453125,1267000,664,2.0494000911712646,253400,0.4277869164943695,-1.76,693.41
-0.7218919992446899,1267500,664,2.065962314605713,253500,0.0003988227399531752,-1.73,697.51
-14.761763572692871,1268000,664,2.0654680728912354,253600,0.0010887760436162353,-1.71,700.15
-3.9828667640686035,1268500,664,2.073805570602417,253700,0.001689123222604394,-1.71,700.37
-9.221548080444336,1269000,664,2.0596048831939697,253800,0.00010565468983259052,-1.71,700.37
-2.0948479175567627,1269500,664,2.0562148094177246,253900,0.0006174070877023041,-1.73,697.83
0.8103179335594177,1270000,664,2.0764455795288086,254000,5.492225682246499e-05,-1.68,698.64
-0.028890371322631836,1270500,664,2.0658087730407715,254100,0.00011293128045508638,-1.68,698.64
0.9034149721264839,1271000,664,2.0659289360046387,254200,2.9450067813741043e-05,-1.71,697.57
0.09964096546173096,1271500,664,2.0464224815368652,254300,0.33248305320739746,-1.77,690.46
0.9314666390419006,1272000,664,2.0587096214294434,254400,8.56063616083702e-06,-1.77,690.46
0.2872309684753418,1272500,664,2.0249009132385254,254500,0.12383011728525162,-1.74,694.96
-8.892881393432617,1273000,664,2.0672194957733154,254600,0.00027062679873779416,-1.74,694.96
-0.18093538284301758,1273500,665,1.9471518993377686,254700,0.0001945476687978953,-1.78,694.36
-2210.528564453125,1274000,665,2.044179916381836,254800,0.0002197685680584982,-1.78,694.13
-0.2804572582244873,1274500,665,2.0587761402130127,254900,0.00015029936912469566,-1.7,694.33
-2.375814914703369,1275000,665,1.9677841663360596,255000,0.0002167725033359602,-1.7,694.33
-8.092184066772461,1275500,665,2.04111909866333,255100,0.0015614797594025731,-1.73,694.8
0.4951862692832947,1276000,665,2.0336825847625732,255200,0.00022001918114256114,-1.72,694.95
-0.08227503299713135,1276500,665,1.9581979513168335,255300,0.00023954591597430408,-1.74,690.35
-1225.1885986328125,1277000,665,2.021225929260254,255400,0.12390229851007462,-1.74,690.35
-8.537933349609375,1277500,665,2.0064849853515625,255500,0.0006063306936994195,-1.73,691.78
-2.0659189224243164,1278000,665,2.0206124782562256,255600,0.00028598259086720645,-1.72,693.29
0.9972955964040011,1278500,665,2.07436466217041,255700,9.534810487821233e-07,-1.72,691.91
-17.600271224975586,1279000,666,2.0678818225860596,255800,0.0025861498434096575,-1.72,691.91
-0.3082711696624756,1279500,666,2.068486213684082,255900,0.00014751681010238826,-1.66,692.37
0.01539546251296997,1280000,666,2.026859998703003,256000,0.00035303732147440314,-1.68,690.91
-7.522966384887695,1280500,666,2.075824022293091,256100,0.004994689486920834,-1.68,688.85
0.7826302945613861,1281000,666,2.078713893890381,256200,6.9551715569105e-05,-1.74,686.69
0.849598228931427,1281500,666,2.0418920516967773,256300,0.00011663495388347656,-1.74,686.69
-2147427071.0,1282000,666,2.0586302280426025,256400,0.19150415062904358,-1.71,689.34
0.860377311706543,1282500,666,2.043821334838867,256500,2.408136788289994e-05,-1.71,689.34
0.9280540868639946,1283000,666,2.0502514839172363,256600,7.735767212579958e-06,-1.75,688.34
-1.6760735511779785,1283500,666,2.0331835746765137,256700,0.00046031828969717026,-1.69,691.19
-49.06926345825195,1284000,666,2.0385582447052,256800,0.00946279987692833,-1.69,691.19
-14.505780220031738,1284500,667,2.059483051300049,256900,0.00225119199603796,-1.69,690.04
-4.924943447113037,1285000,667,2.0579288005828857,257000,0.0004811400140170008,-1.67,686.69
0.7562229335308075,1285500,667,2.0411758422851562,257100,0.00011699528113240376,-1.67,686.81
-9.563750267028809,1286000,667,2.0622501373291016,257200,0.0022406948264688253,-1.67,686.81
-3.184123992919922,1286500,667,2.063051700592041,257300,0.000494481879286468,-1.64,685.1
0.8717325627803802,1287000,667,1.9912859201431274,257400,2.0864510588580742e-05,-1.68,685.13
0.6112194359302521,1287500,667,2.064602851867676,257500,7.117581844795495e-05,-1.68,685.13
0.9841434042900801,1288000,667,1.9911199808120728,257600,9.013164526550099e-05,-1.65,687.47
0.8371078968048096,1288500,667,2.0467495918273926,257700,0.0002756248868536204,-1.67,683.28
0.43101489543914795,1289000,667,2.058626174926758,257800,7.044147059787065e-05,-1.67,681.38
0.04454272985458374,1289500,667,1.9972503185272217,257900,0.3563874065876007,-1.67,681.38
-16.308366775512695,1290000,668,2.043943405151367,258000,7.267099863383919e-05,-1.63,686.35
0.23589956760406494,1290500,668,2.064610481262207,258100,2.5961498977267183e-05,-1.63,686.35
0.20811593532562256,1291000,668,2.043668270111084,258200,0.00015677945339120924,-1.68,690.57
0.5359747409820557,1291500,668,2.0768182277679443,258300,1.670102028583642e-05,-1.6,687.81
0.6050052344799042,1292000,668,2.046434164047241,258400,0.00020718018640764058,-1.58,689.05
-0.36585545539855957,1292500,668,2.0290939807891846,258500,0.0010710492497310042,-1.58,688.92
-929.8013916015625,1293000,668,2.0584170818328857,258600,0.04589921608567238,-1.56,692.01
0.08806467056274414,1293500,668,2.0067074298858643,258700,0.00015755438653286546,-1.56,692.01
0.5212057828903198,1294000,668,2.0484390258789062,258800,0.00010838403977686539,-1.63,692.01
-10.834017753601074,1294500,668,2.075115203857422,258900,0.0022825042251497507,-1.65,690.18
-3.042603015899658,1295000,668,2.0655179023742676,259000,0.0004581759567372501,-1.65,690.52
-2.8013720512390137,1295500,669,2.0609946250915527,259100,0.001951549551449716,-1.58,691.63
-2.7791354656219482,1296000,669,2.0607705116271973,259200,0.0024667088873684406,-1.66,691.85
-55.14818572998047,1296500,669,2.0359745025634766,259300,0.00205235299654305,-1.66,691.85
0.9773772191256285,1297000,669,2.0578794479370117,259400,7.50514300307259e-06,-1.66,693.11
0.915685385465622,1297500,669,2.0563952922821045,259500,2.6184625312453136e-05,-1.66,692.76
0.11005789041519165,1298000,669,2.0529983043670654,259600,0.0002650552778504789,-1.65,694.19
-0.08775269985198975,1298500,669,2.07163667678833,259700,0.00018826793530024588,-1.57,694.16
0.556236207485199,1299000,669,2.070826530456543,259800,8.041450928431004e-05,-1.61,689.67
0.8033311814069748,1299500,669,2.072722911834717,259900,0.00011844893742818385,-1.65,686.03
-0.7815144062042236,1300000,652,2.0686373710632324,260000,0.000142153978231363,-1.72,684.22
-578.30078125,1300500,652,1.979974389076233,260100,0.008231385610997677,-1.72,684.22
-12.389761924743652,1301000,652,2.045543670654297,260200,0.00014419821673072875,-1.71,685.39
-1.0027711391448975,1301500,653,2.0665900707244873,260300,0.0002475184155628085,-1.71,685.39
-2.136080265045166,1302000,653,2.0742955207824707,260400,0.0003414764942135662,-1.69,687.55
